duration,actor1_fb_likes,actor2_fb_likes,actor3_fb_likes,budget,movie_fb_likes,actor4_fb_likes,director_fb_likes,cast_total_fb_likes,imdb
-0.017849,-0.16181,-0.74955,-0.66584,-0.5334,-0.14096,0.29117,-0.35219,-0.11076,1
-0.5451,-0.41438,-0.253,-0.65001,-0.5334,-0.53345,-0.57236,-0.40551,-0.37683,1
-0.10572,2.5501,-0.61698,-0.64567,-0.5334,-0.36675,-0.50604,-0.42592,0.1078,1
-0.36935,-0.34792,-0.38788,0.28179,-0.5334,-0.38765,0.23449,-0.42047,-0.11196,0
-0.1936,1.4866,-0.253,0.63919,-0.5334,-0.45873,2.5301,-0.32417,0.97261,1
-0.72086,-0.76002,-0.58827,0.10309,-0.5334,-0.43365,0.97134,-0.38973,-0.3403,0
-1.0724,10.659,-0.68269,0.69025,-0.10601,-0.54106,-0.57179,0.20552,3.1835,0
-0.32541,-0.26816,-0.44569,0.43496,-0.5334,-0.51727,-0.19061,-0.22024,-0.37996,1
-0.41329,-0.69355,-0.69367,-0.17773,-0.5334,-0.46291,-0.54572,0.15111,-0.71214,1
-0.23754,-0.76002,-0.70928,-0.61555,-0.94355,0.19354,-0.41564,3.0893,-0.91116,1
-0.061787,-0.77331,-0.253,-0.10114,-0.10601,-0.488,-0.27563,-0.43625,-0.51559,0
-0.017849,-0.78009,-0.21446,-0.55862,-0.5334,-0.53061,0.3762,0.34155,-0.32064,0
0.33365,-0.64037,-0.33008,0.48602,-0.5334,-0.30403,-0.56386,-0.31056,-0.61213,1
0.026089,-0.72014,-0.44569,-0.43302,-0.3197,-0.47964,-0.16227,-0.40388,-0.40378,1
0.46547,0.55604,-0.1952,-0.47106,-0.5334,-0.29566,0.17781,-0.4319,-0.0075922,1
1.52,-0.56061,-0.5613,-0.46314,-0.64025,2.6187,0.48956,0.77684,0.51081,1
-0.23754,-0.40109,-0.58635,-0.54049,-0.5334,-0.53885,1.7082,-0.31682,-0.051855,0
-0.80873,-0.53403,0.093832,-0.27984,-0.5334,0.48623,1.2264,-0.42483,-0.15885,0
-0.23754,0.34335,2.3097,-0.20326,-0.55477,-0.057332,0.12113,0.20552,0.88696,1
-0.45723,-0.77331,3.2731,-0.49582,-0.5334,-0.38765,-0.13393,1.2937,0.38378,1
0.37759,1.3537,-0.68038,-0.66022,-0.17012,0.23536,-0.020571,-0.36362,1.3421,0
-0.67692,-0.76002,-0.48422,-0.64925,-0.5334,-0.51727,-0.55167,-0.4085,-0.62715,0
-0.10572,-0.44097,0.15164,1.354,-0.54408,-0.21204,-0.16227,-0.43299,-0.17662,1
-1.1163,-0.53403,-0.72046,-0.67886,-0.42655,-0.48382,-0.56272,-0.4251,-0.73542,0
-1.1163,-0.68025,-0.021779,-0.050085,-0.38381,-0.50891,-0.24729,-0.39572,5.2193,0
-0.85267,0.82191,-0.61371,-0.55887,-0.5334,-0.49636,-0.27563,-0.43761,-0.36412,1
-0.63298,-0.44097,-0.17593,0.63919,-0.10601,-0.52927,-0.30397,-0.37341,-0.23635,0
-0.76479,2.5501,-0.44569,-0.60559,-0.5334,-0.39601,-0.50973,-0.42483,0.35815,1
-0.67692,-0.16181,-0.58693,-0.3309,-0.5334,-0.51815,-0.30993,2.5452,-0.067076,1
-0.5451,-0.20169,-0.1952,-0.68141,-0.3197,-0.51798,-0.27563,-0.39953,-0.62949,1
-0.85267,-0.5872,-0.46496,1.3795,-0.5334,-0.51823,0.064451,-0.34022,-0.32307,1
-0.23754,-0.53403,-0.17593,-0.48561,-0.49066,-0.50473,-0.49159,-0.38973,-0.63081,0
0.11396,-0.78873,2.5024,-0.1522,-0.5334,0.48623,-0.51908,-0.39354,-0.060741,1
-0.50117,-0.49415,-0.5613,-0.25432,-0.5334,-0.43783,-0.42782,-0.17535,-0.7181,1
-0.45723,-0.49415,0.19017,-0.67758,-0.5334,-0.51309,-0.48025,-0.35219,-0.55932,1
0.070027,-0.44097,-0.50349,-0.20326,-0.5334,-0.18695,0.85798,-0.38919,1.3525,1
-0.5451,0.95485,-0.52276,-0.050085,-0.5334,0.48623,-0.423,-0.43299,0.11076,1
-0.32541,2.0183,0.093832,-0.17773,-0.5334,-0.52333,-0.57378,-0.37205,0.42175,1
-1.1602,-0.48085,-0.72932,-0.66916,-0.76847,-0.16604,-0.42952,-0.14815,0.27929,1
-0.10572,0.050889,0.15164,-0.49888,-0.5334,-0.43783,-0.58086,0.23273,-0.27255,1
-0.63298,2.0183,0.036026,1.2519,-0.51203,-0.14096,0.43288,-0.43326,0.74352,1
-1.1163,-0.68025,-0.64801,-0.59027,-0.5334,-0.40856,-0.55394,-0.42456,-0.84702,0
-0.23754,-0.83087,-0.15666,-0.10114,-0.5334,-0.52045,-0.57944,-0.43272,-0.69535,1
1.7836,-0.73343,-0.75379,-0.52467,-0.5334,-0.53617,-0.39381,-0.39599,-0.89108,1
-0.28148,0.22371,0.22871,-0.49709,-0.5334,1.4479,1.0847,0.20552,1.428,0
-0.32541,-0.5872,-0.60446,-0.40749,-0.5334,0.068106,-0.31106,-0.43707,-0.61004,1
-0.63298,0.11736,1.1536,2.6304,-0.62102,0.94617,0.31951,0.17832,0.39172,1
0.11396,1.4866,-0.71005,-0.22879,-0.5334,-0.015519,-0.30397,-0.4066,-0.087726,1
-0.85267,-0.65367,-0.54203,-0.35643,-0.5334,-0.51727,-0.57633,-0.20474,-0.81843,0
-0.10572,-0.72014,-0.13739,-0.66992,-0.5334,-0.51727,-0.39183,-0.27057,-0.71827,1
-0.58904,-0.26816,-0.61352,-0.57853,-0.5334,-0.49636,0.99969,-0.4085,-0.36774,1
0.94878,-0.082046,-0.098853,5.1833,-0.5334,-0.31239,1.5098,-0.40334,1.2203,1
0.026089,-0.21498,0.20944,0.97107,-0.5334,-0.4211,-0.19061,-0.14815,-0.11191,1
0.90485,-0.80721,-0.041048,-0.46033,-0.51972,-0.099145,-0.24729,1.1849,-0.27251,1
-1.4678,-0.72014,-0.61217,-0.65742,-0.5334,-0.54901,-0.41054,-0.41449,-0.82962,0
0.50941,0.33005,-0.5823,-0.3309,-0.10601,-0.51727,-0.27563,-0.43245,-0.50724,1
0.070027,0.27688,0.074564,1.6093,-0.44792,-0.54232,-0.21895,-0.41612,0.036959,1
0.37759,0.55604,1.3463,0.2052,-0.7471,-0.4002,-0.5341,2.5452,0.028197,0
-0.76479,-0.8657,-0.33008,-0.53437,-0.5334,-0.32075,-0.58199,-0.40388,-0.20065,0
5.3865,-0.36121,-0.59348,-0.40749,-0.49066,-0.25385,0.40454,0.66802,-0.50337,1
-0.72086,-0.25486,-0.5613,0.51155,-0.5334,0.10992,0.26283,-0.43326,-0.31624,0
1.4321,0.17053,-0.65205,-0.64542,-0.55477,0.98798,-0.33572,1.4842,-0.59539,1
0.11396,-0.42768,0.86457,-0.43302,-0.55477,1.0716,-0.048911,-0.066532,-0.24701,1
-0.89661,-0.52073,-0.098853,-0.30537,-0.55477,-0.48382,-0.35272,-0.43734,-0.32751,0
-0.017849,-0.5872,-0.40715,-0.22879,-0.68299,-0.51727,-0.27563,0.20552,-0.67746,0
-0.80873,-0.33462,0.74896,0.69025,-0.57614,-0.50473,-0.50066,-0.39599,-0.17749,0
-0.1936,-0.50744,-0.67286,-0.68167,-0.62102,0.026293,-0.58313,-0.42211,0.42891,1
-0.5451,-0.12193,-0.5823,-0.38196,-0.5334,-0.1535,-0.10559,-0.43598,-0.30953,1
0.81697,-0.21498,1.539,-0.43302,-0.42655,-0.51727,-0.55195,-0.42592,0.68535,1
0.68516,-0.83685,-0.46496,-0.35643,-0.55477,-0.44201,0.60292,-0.43353,-0.48585,1
2.5745,-0.34792,-0.7536,-0.25432,-0.55477,-0.53567,-0.41252,-0.427,-0.46499,1
-0.72086,-0.64037,-0.11812,-0.54483,-0.46929,-0.29566,0.57458,-0.43897,-0.17341,1
0.11396,-0.77331,-0.67113,-0.61887,-0.55477,-0.54955,-0.56131,-0.31138,-0.29427,1
-1.4239,0.68898,-0.079585,2.1199,-0.55477,-0.27058,-0.21895,-0.14815,0.41772,1
-0.72086,-0.48085,-0.34934,0.10309,-0.64025,-0.44201,-0.10559,0.31434,-0.53718,1
0.20184,4.4112,-0.079585,0.026501,-0.56545,0.068106,-0.43122,0.12391,1.3234,1
-0.58904,-0.73343,-0.1952,0.30732,-0.56545,-0.015519,-0.27563,-0.093737,-0.24199,1
-0.72086,-0.22827,-0.021779,-0.65027,-0.57614,0.31898,-0.5494,-0.4232,0.23598,1
0.026089,0.27688,-0.74069,-0.48688,-0.57614,-0.32075,-0.46722,-0.43245,-0.38049,1
0.7291,1.0878,-0.64531,0.35838,-0.57614,-0.21204,-0.38985,-0.29914,0.28727,1
-0.76479,-0.40109,-0.54203,-0.38196,-0.57614,-0.21622,-0.16227,-0.41313,-0.2902,1
-0.36935,-0.3878,1.539,-0.5336,-0.59751,-0.46291,-0.44199,2.8172,-0.040008,1
0.37759,-0.65367,-0.58057,-0.58798,-0.5334,-0.24131,0.20615,-0.36552,-0.68178,1
-1.1163,-0.62708,-0.52276,-0.56347,-0.59751,-0.50473,-0.56414,-0.43897,-0.58947,0
-0.14966,0.68898,-0.17593,-0.43302,-0.61888,0.73711,-0.24729,-0.39871,-0.094226,0
-0.67692,-0.40109,-0.65302,-0.60968,-0.57614,-0.14096,-0.21895,-0.42782,-0.63694,1
-1.9951,-0.72014,-0.5613,-0.58006,-0.59751,-0.44619,-0.50463,-0.41585,-0.41863,1
-0.85267,-0.83087,-0.48422,-0.64771,-0.57614,0.23536,-0.51681,-0.43326,-0.87928,1
-0.63298,-0.77663,-0.48422,-0.54305,-0.51203,-0.44619,-0.48252,-0.43598,-0.6733,1
-0.28148,0.11736,-0.62026,-0.64388,-0.64025,-0.015519,-0.30397,-0.35953,-0.54348,1
2.926,-0.81718,-0.67286,-0.6689,-0.57614,0.10992,-0.55224,-0.21099,-0.90737,1
-0.72086,-0.52073,0.80677,-0.17773,-0.59751,-0.22876,-0.43066,-0.42836,0.31665,1
0.77303,-0.20169,-0.27227,-0.43302,-0.53767,-0.43783,-0.58058,-0.31138,-0.43085,1
0.37759,-0.64037,2.6951,-0.12667,-0.57614,-0.30403,2.5301,-0.34403,0.41118,1
-1.0724,-0.82622,-0.38788,-0.5336,-0.93942,-0.2664,-0.55337,0.15111,-0.83328,1
-0.32541,-0.3878,-0.46496,-0.17773,-0.57614,0.068106,-0.45135,-0.42564,-0.29662,1
0.37759,-0.74672,-0.73645,-0.65742,-0.57614,-0.488,-0.56726,0.23273,-0.62127,1
-1.2042,-0.22827,-0.253,-0.22879,-0.57614,-0.488,0.3762,-0.43054,-0.35816,0
-0.45723,0.11736,-0.69502,-0.67477,-0.57614,-0.47546,-0.39155,-0.41204,-0.61514,0
0.33365,2.0183,-0.69733,0.00097211,-0.57614,-0.23294,-0.48649,4.1775,0.023713,1
-0.85267,0.55604,-0.041048,-0.40749,-0.57614,2.0751,-0.58228,0.069496,-0.16251,1
-0.98448,1.3537,-0.65147,0.17967,-0.57614,-0.53437,-0.10559,-0.43707,0.019599,0
0.50941,-0.76002,-0.58057,0.33285,-0.57614,-0.4211,0.48956,-0.43816,0.1558,1
0.37759,0.82191,1.9243,0.61366,-0.3197,0.40261,-0.19061,0.069496,0.42372,1
-0.50117,-0.3878,-0.70658,-0.65639,-0.57614,-0.49218,-0.44483,0.72243,-0.70601,0
-1.0284,-0.26816,-0.67036,-0.60432,-0.57614,-0.34166,1.5665,-0.43544,0.6076,1
-0.1936,-0.48085,-0.21446,-0.17773,-0.57614,-0.52509,-0.46665,-0.41259,-0.0962,1
-0.28148,-0.29474,-0.67363,-0.22879,-0.57614,-0.47546,-0.48082,-0.066532,-0.7267,1
-1.0284,-0.46756,0.61408,-0.25432,-0.57614,-0.39183,-0.52786,-0.43897,-0.50427,0
-0.061787,-0.76002,-0.61814,0.28179,-0.57614,-0.44619,-0.53722,0.25993,-0.24553,1
-0.85267,-0.5872,-0.40715,-0.64874,-0.57614,-0.43365,-0.49074,2.2187,-0.78824,0
-0.061787,-0.70684,-0.13739,-0.68065,-0.59751,-0.40438,-0.42669,-0.38946,-0.76187,0
-0.061787,-0.52073,-0.33008,0.30732,-0.66632,-0.41274,1.9066,-0.42102,-0.24244,1
0.59728,4.4112,-0.59213,-0.024557,-0.57614,-0.28312,-0.19061,3.0893,1.6516,1
-0.10572,0.95485,-0.21446,-0.64388,-0.57614,-0.24549,0.20615,-0.26921,0.92855,1
0.026089,1.4866,-0.58057,-0.075614,-0.57614,-0.057332,0.34786,0.31434,1.6212,1
-0.63298,-0.84563,-0.71969,-0.65205,-0.5334,-0.50891,-0.53807,-0.3443,-0.97813,0
-0.061787,-0.45426,-0.40715,0.33285,-0.57614,-0.19531,0.03611,-0.35573,-0.49214,1
-0.45723,-0.44097,0.13237,-0.43302,-0.57614,-0.47546,0.20615,-0.40551,-0.22792,1
-0.67692,-0.86982,-0.041048,-0.51905,-0.57614,-0.51727,1.0847,-0.43816,-0.26811,0
-1.0284,-0.3878,-0.13739,-0.3309,-0.72573,-0.44619,-0.38333,-0.42619,-0.50979,1
-1.0724,-0.86477,0.71043,-0.64159,-0.57828,-0.47964,-0.55989,-0.41204,-0.66602,0
0.026089,0.18382,-0.041048,4.928,-0.64367,-0.14096,-0.020571,-0.4232,0.71452,1
0.24578,-0.3878,0.15164,-0.1522,-0.5334,-0.23294,-0.19061,-0.42047,0.73426,1
-0.98448,-0.62708,-0.69367,-0.64771,-0.57614,-0.45455,-0.53863,-0.30812,-0.39037,0
-0.85267,-0.12193,-0.62026,0.12862,-0.44792,-0.37511,0.29117,-0.42374,-0.44467,1
-0.89661,-0.54732,-0.50349,-0.54815,-0.58682,-0.48382,0.14947,-0.40714,-0.70181,0
-0.89661,-0.81678,-0.58057,-0.58287,-0.57614,-0.41274,3.0969,-0.4387,-0.041077,0
0.11396,-0.68025,-0.52276,-0.20326,-0.58682,-0.55055,-0.19061,0.015085,-0.47264,1
-0.5451,-0.26816,-0.68038,-0.30537,-0.59751,0.27717,-0.57633,-0.32553,-0.55857,1
1.7836,-0.40109,-0.65263,-0.17773,-0.56545,0.19354,-0.51256,1.4298,-0.55973,1
2.4866,-0.042165,-0.72084,-0.68141,-0.59751,-0.32911,-0.56839,-0.40252,-0.71868,1
-0.41329,-0.57391,-0.62758,-0.47412,-0.59751,0.026293,1.1697,-0.43598,-0.43636,1
0.55334,-0.3878,-0.54203,-0.45548,-0.70436,-0.20368,-0.24729,-0.24908,-0.68552,1
-0.14966,-0.86849,-0.74396,-0.64286,-0.58682,-0.43783,-0.16227,-0.3326,0.48177,1
-0.5451,-0.80761,-0.38788,-0.6712,-0.95438,-0.057332,-0.4179,0.15111,-0.85287,1
-1.4678,-0.24157,-0.64936,-0.54126,-0.29833,-0.31657,-0.077251,-0.28118,-0.47322,1
0.42153,-0.82688,-0.34934,-0.63444,-0.59751,-0.2664,-0.16227,-0.42238,-0.56475,1
-0.1936,1.2207,-0.253,-0.65793,-0.59751,-0.43365,-0.31304,-0.37994,0.29929,1
-1.0284,-0.70684,-0.63394,-0.61223,-0.5334,-0.057332,0.03611,-0.43326,-0.71399,0
-0.76479,-0.42768,-0.44569,-0.56424,-0.59751,-0.47546,-0.57831,-0.43761,-0.68038,0
0.50941,0.68898,0.15164,1.8646,2.672,0.6953,-0.406,-0.34838,0.37082,1
-0.23754,-0.86025,-0.66708,-0.54024,-0.64025,-0.38347,-0.048911,-0.39517,-0.72542,1
-0.67692,-0.76002,-0.69078,-0.5913,-0.59751,-0.5457,-0.55961,-0.4368,-0.78659,0
-0.061787,0.42311,0.17091,-0.49786,-0.59751,0.94617,0.03611,-0.43761,0.088091,1
0.33365,-0.66696,-0.60215,0.28179,-0.59751,-0.47964,-0.54855,-0.093737,-0.7063,1
0.81697,0.077476,-0.1952,0.15414,-0.59751,-0.39183,0.092791,-0.21698,0.085664,1
1.7836,-0.70684,-0.63548,-0.56321,-0.76847,-0.54156,-0.57718,-0.41558,-0.90778,1
-0.76479,-0.74672,-0.29154,-0.58772,-0.59751,2.3678,-0.27563,-0.39273,-0.80881,1
-0.67692,-0.83087,-0.54203,0.76684,-0.59751,-0.488,-0.58398,-0.42564,-0.66713,0
-0.28148,-0.5872,-0.38788,-0.1522,-0.55477,-0.54654,0.48956,-0.42564,-0.1663,0
0.37759,2.1513,-0.61352,0.48602,-0.59751,-0.27476,-0.30993,-0.43462,0.40916,1
-0.14966,0.26359,-0.021779,0.3839,-0.61888,0.068106,0.26283,-0.4017,0.20056,1
0.28972,-0.42768,1.9243,-0.61504,-0.59751,-0.31657,-0.57491,-0.43925,-0.28971,1
-1.336,-0.3878,-0.17593,0.25626,-0.59751,-0.27894,-0.4556,-0.4319,-0.51028,0
0.37759,-0.26816,3.2731,0.077558,-0.60178,-0.39601,-0.54742,-0.43925,0.19912,1
-0.14966,0.26359,-0.021779,0.3839,-0.61888,0.068106,0.26283,-0.4017,0.20056,1
0.55334,0.17053,-0.67537,-0.67784,-0.64025,-0.32493,-0.58228,0.12391,-0.41653,1
0.99272,-0.85334,-0.58057,-0.65793,-0.60819,-0.28312,3.3803,0.25993,0.84846,1
0.64122,5.6076,-0.5613,0.15414,-0.61033,0.40261,-0.30397,-0.282,1.2701,1
-0.017849,0.27688,-0.50349,-0.46391,-0.61888,-0.19949,-0.34535,-0.41014,-0.48745,1
-1.0724,-0.76002,-0.253,-0.22879,-0.61888,-0.17441,-0.52305,2.2187,-0.78355,1
0.68516,-0.45426,-0.61063,-0.59666,-0.61888,-0.47128,-0.41252,0.80404,-0.7982,1
-0.85267,-0.76002,-0.21446,-0.25432,-0.62743,-0.45455,-0.44964,-0.31682,-0.56544,1
-0.32541,-0.74672,-0.44569,5.1833,-0.61888,-0.50891,-0.51511,-0.43435,0.17834,1
-0.58904,-0.68025,-0.58134,0.12862,-0.64025,0.6953,-0.048911,-0.33723,-0.36318,1
-1.0724,-0.52073,1.1536,1.4561,-0.61888,-0.43783,0.064451,-0.26051,0.52031,0
-0.85267,0.82191,0.92238,2.6304,-0.61888,2.4096,0.12113,1.8379,0.80119,1
-1.336,-0.3745,-0.7035,-0.59181,-0.61888,-0.488,5.0807,-0.31873,0.11388,0
-0.061787,-0.82196,-0.72508,-0.61963,-0.65499,0.56986,-0.13393,1.5114,-0.91358,1
0.7291,-0.56061,-0.40715,-0.60432,-0.61888,-0.51727,-0.58058,-0.36334,-0.6552,1
-0.76479,-0.5872,2.8878,-0.62397,-0.62956,0.026293,-0.24729,2.5452,0.32347,1
-0.28148,0.09077,1.1343,-0.40749,-0.61888,-0.30821,-0.10559,-0.43517,1.0026,0
-0.14966,0.68898,-0.17593,-0.43302,-0.61888,0.73711,-0.24729,-0.39871,-0.094226,0
-0.36935,-0.44097,-0.48422,2.1199,-0.5334,-0.52488,0.26283,-0.41449,-0.043504,0
-0.23754,-0.0022849,-0.34934,-0.58211,-0.61888,-0.54269,-0.49782,-0.43707,-0.53435,0
0.20184,-0.44097,-0.079585,-0.10114,-0.61888,-0.46291,-0.58143,-0.34702,-0.49547,1
-0.72086,-0.85467,-0.67903,-0.40749,-0.61888,-0.50055,-0.51936,-0.43816,-0.86118,0
0.28972,0.30347,0.074564,1.8646,-0.61888,-0.36256,-0.49782,-0.41612,-0.02524,1
-0.5451,0.26359,-0.15666,0.077558,-0.5334,0.40261,-0.55847,0.069496,-0.33224,1
-0.89661,0.077476,-0.61814,-0.43302,-0.61888,4.2494,-0.33685,-0.30349,-0.54632,1
0.37759,0.11736,-0.33008,-0.56551,-0.61888,-0.17441,-0.42669,1.6474,-0.030382,1
-0.36935,-0.42768,-0.59964,-0.62678,-0.66162,-0.36675,-0.54714,-0.41966,-0.66516,1
-0.45723,-0.50744,-0.253,-0.4851,-0.57614,0.27717,-0.38985,0.72243,-0.50654,1
-0.50117,1.6195,-0.61891,-0.46493,-0.72573,-0.43365,-0.48564,2.8172,-0.14947,0
0.11396,0.050889,-0.253,-0.56551,-0.49066,-0.36675,-0.4896,-0.30567,0.1426,1
-0.14966,0.42311,-0.5613,0.2052,-0.64025,0.23536,-0.44709,2.8172,0.10014,1
0.28972,-0.72014,-0.5613,-0.22879,-0.64025,-0.32911,-0.55819,0.25993,-0.85171,1
0.37759,1.4866,-0.50349,-0.35643,-0.64025,0.36079,0.12113,0.15111,0.30208,1
0.20184,0.95485,0.72969,-0.55556,-0.64025,2.1169,-0.57689,0.015085,0.053372,1
-0.28148,0.11736,-0.29154,-0.49888,-0.64025,-0.41274,-0.55507,-0.33178,-0.46828,1
1.7836,-0.68025,-0.34934,-0.64771,-0.64025,-0.30821,-0.34592,3.3614,-0.76689,1
1.2124,-0.74672,-0.5613,-0.075614,1.1762,-0.36675,-0.19061,-0.35627,-0.096447,1
0.026089,1.6195,0.71043,0.15414,-0.66162,6.34,-0.476,-0.42646,0.46322,1
-0.85267,-0.77663,-0.70196,-0.54305,-0.64025,-0.41274,0.092791,-0.42374,-0.044451,1
-0.58904,-0.20169,-0.17593,-0.60151,-0.5334,1.8242,-0.51653,-0.41286,-0.60819,1
-0.5451,-0.80761,-0.38788,-0.6712,-0.95438,-0.057332,-0.4179,0.15111,-0.85287,1
-0.67692,-0.70684,-0.61602,-0.64848,-0.64025,-0.37929,-0.39041,2.5452,-0.61366,1
-0.85267,-0.52073,-0.40715,-0.67835,-0.69692,-0.42528,-0.49499,-0.35219,-0.81642,1
-0.017849,-0.5872,-0.68327,-0.53717,-0.64025,-0.51727,-0.44681,0.20552,-0.66742,0
0.070027,-0.45426,-0.54203,-0.66073,-0.64025,-0.41274,-0.44086,-0.43544,0.62262,1
-1.1602,-0.48085,0.036026,0.00097211,-0.64025,-0.488,-0.46523,-0.40252,-0.4559,0
-1.1163,-0.78208,-0.021779,-0.024557,-0.64025,-0.52162,-0.51936,-0.39599,-0.47009,0
3.0578,2.0183,-0.52276,-0.52186,-0.64025,-0.099145,1.2264,-0.30676,0.68256,1
-0.72086,0.050889,3.4658,-0.51445,-0.64025,-0.057332,-0.35074,-0.37341,0.82345,1
-0.41329,-0.3745,-0.58057,-0.60023,-0.64025,-0.36256,0.43288,0.20552,0.013799,1
0.28972,0.82191,-0.40715,0.00097211,-0.7471,-0.47546,5.6475,-0.32607,0.87137,1
-0.1936,1.0878,-0.42642,-0.30537,-0.8112,1.0298,2.2467,-0.32417,0.2449,1
-0.36935,0.95485,2.117,1.4051,-0.17012,-0.099145,3.0969,-0.31465,1.37,0
-0.32541,-0.57391,3.6585,-0.5696,-0.64025,-0.50891,-0.30397,-0.35028,0.21467,0
4.9911,-0.36121,-0.44569,-0.35643,-0.64025,-0.099145,-0.56272,-0.23874,-0.5125,1
0.070027,-0.40109,-0.5613,-0.65614,-0.64025,1.0298,-0.58398,-0.38973,-0.63098,1
-0.32541,-0.20169,1.9243,1.5327,1.7104,0.068106,-0.30397,-0.37803,1.1382,0
-0.67692,-0.61379,-0.021779,-0.40749,-0.61888,0.82073,-0.48025,2.2187,0.64278,1
0.55334,1.4866,-0.64531,-0.17773,-0.64025,-0.27058,-0.52163,4.4496,0.01277,1
-0.58904,3.4806,0.17091,1.0732,-0.64025,2.8277,-0.37624,-0.066532,1.3741,1
-0.58904,-0.42768,-0.021779,1.8646,-0.64025,-0.32911,-0.30397,-0.43789,0.23598,1
0.070027,-0.21498,-0.17593,0.2052,-0.64025,-0.24131,0.34786,-0.43408,-0.28419,1
-0.32541,-0.3878,-0.50349,-0.45676,-0.66162,-0.51727,-0.48592,-0.43081,-0.52126,1
1.8275,-0.53403,-0.48422,1.6859,-0.64025,-0.24967,-0.58228,0.42317,0.33084,1
-0.72086,-0.57391,-0.48422,-0.64822,-0.66162,-0.54892,-0.32891,-0.42483,-0.4793,0
-1.292,-0.34792,-0.40715,-0.66839,-0.64025,-0.53094,-0.40373,-0.41503,-0.53373,0
-0.23754,-0.48085,-0.62392,0.12862,-0.64025,-0.24131,-0.54402,-0.42592,-0.64591,1
0.77303,0.42311,-0.40715,-0.59053,-0.64025,0.10992,0.57458,-0.066532,0.29957,1
0.026089,-0.8314,0.036026,-0.65665,-0.64025,-0.47128,-0.39041,-0.42755,-0.65368,1
-0.72086,0.55604,-0.64608,-0.49735,-0.64025,0.27717,1.6515,-0.39817,0.11068,1
-1.1602,-0.85653,-0.61409,-0.64669,-0.64025,-0.4671,-0.45021,-0.34566,-0.69704,0
-0.5451,-0.80176,-0.58057,-0.64261,-0.64025,-0.5442,-0.57973,-0.43761,-0.80914,0
-0.28148,0.55604,0.19017,-0.40749,-0.64025,1.4897,-0.50122,-0.42238,-0.20595,1
-0.72086,-0.74672,0.22871,-0.12667,-0.64025,-0.53308,-0.50009,-0.40279,0.27304,1
-0.72086,-0.80721,-0.34934,-0.40749,-0.64025,-0.54859,2.8135,-0.24473,-0.21492,0
0.50941,-0.76002,-0.44569,-0.27984,-0.5334,-0.51727,-0.46637,-0.43816,-0.72012,1
-0.28148,-0.83167,-0.62951,1.1753,-0.64025,0.65348,0.14947,-0.29479,-0.092868,0
1.2563,-0.69355,3.4658,-0.60176,-0.64025,0.10992,-0.21895,0.12391,0.29785,1
-0.45723,-0.61379,-0.58057,-0.54458,-0.64025,-0.51727,-0.54232,-0.42564,-0.36026,0
0.1579,0.68898,-0.15666,1.6859,-0.64025,0.90436,2.8135,0.015085,1.7234,1
0.11396,0.050889,-0.17593,0.077558,-0.64025,-0.38347,-0.43462,-0.40578,-0.40402,1
0.20184,-0.48085,-0.48422,-0.61836,-0.64025,-0.54006,-0.10559,-0.43625,-0.54965,1
-0.23754,-0.87248,1.3463,-0.46289,-0.61888,-0.52049,-0.57888,-0.39653,-0.53286,1
-0.72086,-0.81425,1.9243,-0.54151,-0.64025,-0.488,0.48956,-0.4387,-0.071272,1
-1.1163,-0.5872,-0.58615,1.1498,-0.64025,-0.50473,0.34786,-0.42129,0.69942,0
-0.36935,-0.85347,-0.75321,-0.56653,-0.64025,-0.55252,-0.5837,-0.43326,-0.93884,0
-0.28148,0.11736,-0.36861,-0.66431,-0.64025,-0.46291,-0.49556,1.6474,-0.35816,1
-0.45723,1.8854,-0.098853,0.2052,-0.64025,-0.19949,-0.30397,-0.17535,0.36601,1
-0.45723,-0.25486,1.1536,-0.67299,-0.64025,0.82073,-0.33742,-0.4115,-0.30308,1
-0.10572,-0.22827,-0.52276,0.17967,-0.64025,-0.44619,0.48956,-0.41422,-0.42291,1
-0.67692,-0.76002,-0.71082,-0.38196,-0.64025,-0.52384,-0.57293,-0.42836,-0.88372,0
-0.10572,-0.83486,-0.33008,-0.12667,-0.64025,-0.54273,-0.47572,1.1033,-0.64998,1
-0.10572,-0.10863,-0.15666,-0.22879,-0.64025,-0.27476,-0.50604,0.015085,-0.55064,1
0.070027,-0.61379,0.86457,-0.35643,-0.8112,-0.47964,-0.5358,-0.4368,0.44651,1
-0.67692,-0.32133,-0.253,-0.47744,-0.64025,-0.53132,0.34786,-0.43816,-0.33553,1
-1.1163,-0.45426,-0.68153,-0.67809,-0.76847,-0.55264,-0.35357,-0.42428,-0.83518,0
-0.45723,0.95485,-0.58057,-0.43302,-0.64025,-0.2873,-0.13393,-0.41231,-0.20139,1
-0.41329,-0.83326,-0.31081,-0.35643,-0.64025,-0.52961,-0.5171,-0.43761,-0.84871,1
-1.0284,0.95485,2.5024,-0.58313,-0.64025,-0.44201,0.17781,-0.42891,0.57918,0
0.46547,-0.86597,-0.52276,-0.52722,-0.64025,-0.5475,-0.5837,-0.42918,-0.75895,1
-0.5451,0.82191,-0.5613,-0.54254,-0.6488,1.0298,-0.048911,2.5452,-0.27288,1
0.28972,2.9489,-0.041048,-0.12667,-0.65093,-0.14096,-0.30397,-0.17535,1.0678,1
